customer_id,age,income,employment_length,employment_type,credit_score,existing_cc_count,avg_monthly_spend,spend_groceries,spend_travel,spend_online,spend_utilities,spend_entertainment,tenure_months,late_payments_12m,current_limit,utilization_rate,has_mortgage,has_auto_loan,region,approved,true_limit
C00693,28,24000000,10,Freelancer,654,1,4421267,0.30111862681362184,0.0808300427993375,0.4421352017208215,0.10923049176421595,0.06668563690200316,137,0,65591171,0.19111236511913277,0,0,Hà Nội,1,73248000
C00694,63,50000000,20,Freelancer,638,0,19004151,0.40326424813957223,0.3480178457111802,0.14527655174024293,0.08651619259738308,0.016925161811621486,67,1,30883868,0.048999215872080844,0,0,Đà Nẵng,1,133980000
C00695,33,105000000,16,Công chức,590,3,22029429,0.16608455763254823,0.360171044619454,0.037915933391797586,0.13203427594331849,0.3037941884128818,33,1,91584887,0.33602989534515726,1,1,TP.HCM,1,260190000
C00696,38,60000000,29,Kỹ sư CNTT,699,1,5921076,0.018946756697498537,0.06517386159544143,0.5315410397661946,0.07707634045823966,0.3072620014826259,119,1,74163891,0.12470923995576025,1,0,Đà Nẵng,1,176148000
C00697,37,93000000,28,Kỹ sư CNTT,769,0,10837528,0.5243066255805526,0.0766065261727025,0.06743288100695534,0.12235959795863154,0.2092943692811578,52,0,35285095,0.1700572178110973,0,0,Đà Nẵng,1,300000000
C00698,23,36000000,11,Công chức,721,0,4592177,0.07058403896776119,0.15951645547314286,0.4258942001966297,0.16324800858077118,0.180757296781695,81,0,141804555,0.4045851072361441,0,0,TP.HCM,1,121128000
C00699,56,96000000,21,Nhân viên văn phòng,716,1,11599430,0.06168501307364819,0.04579766065652744,0.34569326839212483,0.0781682238802166,0.46865583399748306,115,0,20372802,0.16126806751917597,0,0,Hải Phòng,1,300000000
C00700,38,105000000,11,Tự doanh,696,0,39173159,0.049780888389314736,0.06549868644245892,0.14222732997752735,0.510454048943708,0.2320390462469909,67,1,35253213,0.1561880898411983,0,0,Hà Nội,1,300000000
C00701,39,115000000,33,Nhân viên văn phòng,753,0,27053317,0.05564603530935518,0.3073776313206269,0.5120219858685652,0.06784368831645636,0.0571106591849964,100,1,81791292,0.1832197536930995,0,0,Hà Nội,1,300000000
C00702,27,38000000,6,Công chức,691,0,40399105,0.12362959925903262,0.28674383995056063,0.5126063477330992,0.040217048994708134,0.036803164062599536,97,0,134793394,0.15763079459206672,1,1,Hải Phòng,0,122537333
C00703,59,82000000,18,Nhân viên văn phòng,681,4,4323837,0.09597439962018955,0.17761263034827207,0.3794243757509337,0.14230091238747977,0.20468768189312486,24,1,73453681,0.3004226101737371,0,0,Cần Thơ,1,234536400
C00704,42,69000000,23,Tự doanh,645,1,14046961,0.3969797535326749,0.17664630245666718,0.10597102730184528,0.17662756076497094,0.1437753559438417,68,1,189390058,0.47578692288091307,1,1,Cần Thơ,1,186921000
C00705,61,80000000,30,Kỹ sư CNTT,669,2,6618305,0.3723937497043503,0.0972318929250737,0.2880168838088846,0.07672781879791098,0.1656296547637805,138,0,88636825,0.1902158365367157,0,0,TP.HCM,1,249760000
C00706,22,17000000,20,Kỹ sư CNTT,640,3,9314019,0.1706917643812248,0.02981690548092238,0.1499341591913207,0.05477340618707788,0.5947837647594543,9,1,80103577,0.20769300150086908,0,0,Đà Nẵng,1,45696000
C00707,21,6000000,6,Kỹ sư CNTT,648,1,4392918,0.08405958881270939,0.14158273590844753,0.166334819401919,0.5927410647669539,0.015281791109970282,139,0,153369053,0.47471281989443603,0,0,Hải Phòng,0,18144000
C00708,44,55000000,30,Freelancer,643,1,31885927,0.16054783885917429,0.24276642193853656,0.16579348451361728,0.4143631821646705,0.0165290725240014,32,0,151039878,0.6140098568396757,0,0,Hà Nội,0,165036666
C00709,42,63000000,21,Công chức,654,1,18114304,0.012467659115111818,0.16540169300534152,0.47593800765760497,0.13318993877456928,0.21300270144737235,26,0,15741218,0.143525304508815,0,0,TP.HCM,1,192276000
C00710,31,115000000,25,Nhân viên văn phòng,642,1,38276973,0.24234087647120559,0.24156663176397006,0.21692891678780887,0.037616947661501934,0.2615466273155137,41,0,166492452,0.24171607989904872,1,1,Hải Phòng,1,300000000
C00711,39,56000000,1,Công chức,736,0,18123498,0.17216578526105408,0.10128567873252352,0.173669768506714,0.32054007373015586,0.23233869376955266,59,1,198279895,0.436022556671574,0,0,Hà Nội,1,173107200
C00712,41,113000000,19,Kỹ sư CNTT,717,2,18914774,0.06557755039857566,0.16525659479099924,0.4598038743256308,0.2937006011266419,0.015661379358152375,109,1,158364398,0.29015264444868155,0,1,Cần Thơ,1,300000000
C00713,49,42000000,22,Tự doanh,700,2,27240816,0.41704131211623247,0.017618244207934,0.2555229547052749,0.28123243982929313,0.02858504914126564,81,1,23017033,0.1927558784343136,0,0,Cần Thơ,1,123480000
C00714,24,38000000,13,Freelancer,635,2,8728828,0.6107109492529473,0.07109456924064521,0.22969601154284505,0.027484527287123788,0.06101394267643862,44,0,168890976,0.1310815659926735,0,0,Cần Thơ,1,112606666
C00715,34,106000000,21,Tự doanh,745,1,21275072,0.112258761356996,0.021920514155564196,0.6883090488512289,0.12814162764745105,0.04937004798875997,134,0,152158627,0.299988096839777,0,0,Đà Nẵng,1,300000000
C00716,30,81000000,16,Nhân viên văn phòng,593,0,40895694,0.3487973644219245,0.1005454193919998,0.18452453949496384,0.33775839981576367,0.028374276875348214,25,1,159834985,0.4522891533645374,1,0,Hải Phòng,1,201738600
C00717,38,59000000,11,Công chức,603,1,29860042,0.1514076974913265,0.029008491610469554,0.08978293877607545,0.681209410820695,0.04859146130143355,117,0,123587025,0.27701014515735656,0,0,Đà Nẵng,1,166026000
C00718,49,86000000,8,Tự doanh,673,1,27472359,0.3115077861511491,0.34711484127114184,0.228570933999037,0.0772867629674385,0.03551967561123374,81,0,134670763,0.2107068517671167,0,0,Hà Nội,1,270097333
C00719,50,20000000,22,Kỹ sư CNTT,707,1,19935418,0.18281143558805693,0.22107671377008023,0.13826961834290027,0.12961249089292853,0.3282297414060341,24,0,36932008,0.24354593659694784,0,0,Hải Phòng,1,65986666
C00720,33,101000000,7,Tự doanh,747,1,14882631,0.23555401943788098,0.36462501180887813,0.028461359116785285,0.22321204054959187,0.14814756908686383,138,1,65311530,0.39990300639354104,0,1,Hải Phòng,1,300000000
C00721,48,35000000,26,Kỹ sư CNTT,691,4,33710183,0.09925727971541351,0.05408367760672988,0.6807782487022896,0.11472658232346719,0.05115421165209974,10,2,169459461,0.34734761105824363,0,0,Hà Nội,1,101577000
C00722,22,41000000,5,Nhân viên văn phòng,658,3,36096471,0.4691688067824977,0.18350573825052766,0.1829724637479127,0.0662425168080878,0.09811047441097404,9,0,172996118,0.2025589341808508,0,0,Cần Thơ,1,125897333
C00723,45,25000000,16,Freelancer,756,0,9327065,0.16385036499194916,0.626217432379383,0.10302196192220724,0.027813980394304844,0.07909626031215576,113,0,70410657,0.027664724620570527,0,0,Hà Nội,1,88200000
C00724,42,52000000,28,Công chức,742,2,30070938,0.27817282702948215,0.09592223386772922,0.03862834089416586,0.2926458408390105,0.29463075736961236,78,0,70946855,0.1701500635290679,0,1,TP.HCM,1,180058666
C00725,48,111000000,31,Kỹ sư CNTT,718,1,26039713,0.3667637566015258,0.1070253587142,0.18568955595642492,0.01028422322535571,0.3302371055024935,103,0,31608421,0.27043123911676964,1,0,TP.HCM,1,300000000
C00726,50,108000000,20,Nhân viên văn phòng,811,1,24314427,0.11795513873651584,0.6898046469065297,0.1019145593000649,0.03319059314424629,0.05713506191264324,37,1,54495645,0.5126452281659039,0,0,Đà Nẵng,1,300000000
C00727,64,114000000,26,Kỹ sư CNTT,765,2,14512612,0.2385660474720598,0.09129962274827434,0.6486732186224823,0.00070036022903375,0.02076075092814981,50,1,41570128,0.4051217776776608,0,1,Đà Nẵng,1,300000000
C00728,51,17000000,1,Công chức,696,1,39762105,0.6342526763167163,0.04860274739045337,0.23076121246595377,0.03370942499799712,0.05267393882887949,77,0,106510522,0.009820309329924113,0,0,Hà Nội,0,55216000
C00729,38,72000000,4,Tự doanh,706,3,28089250,0.2835182568916532,0.035905677247286535,0.1631143579036569,0.5101783051068286,0.007283402850574768,80,1,89923000,0.06224884136750754,0,1,Cần Thơ,0,213494400
C00730,48,71000000,8,Nhân viên văn phòng,790,2,32025673,0.05797631141289046,0.008507256968397636,0.4399475528826965,0.017342468167819928,0.4762264105681956,121,1,101009728,0.1440257338913341,0,1,TP.HCM,1,235578000
C00731,56,36000000,4,Tự doanh,653,0,23770609,0.23869623556332886,0.24183333939555107,0.15904333782980143,0.2301941132664968,0.1302329739448218,124,1,132352788,0.22804177222293973,0,1,Hải Phòng,1,98733600
C00732,32,84000000,23,Nhân viên văn phòng,707,0,25241693,0.4375320829498891,0.11762003819665412,0.20271533859183916,0.015548785545346524,0.22658375471627112,61,0,88833228,0.2842047751010288,0,0,Hải Phòng,1,277144000
C00733,36,40000000,8,Freelancer,734,1,3360754,0.5637229777821193,0.00018256002367581607,0.13216617175679676,0.044248689197487534,0.2596796012399205,71,0,30595260,0.21435896745439145,0,1,Đà Nẵng,0,137013333
C00734,22,20000000,33,Công chức,560,0,17484001,0.21787334678680917,0.018545542872837082,0.10217379931459551,0.36214742835438696,0.29925988267137116,10,0,187973841,0.49864717973465633,1,0,Cần Thơ,1,52266666
C00735,63,36000000,23,Công chức,614,1,24512654,0.39547191928311165,0.03098720496076981,0.32447129682525555,0.043189950688295974,0.20587962824256698,31,0,17710635,0.3085174085433169,0,0,Cần Thơ,1,103152000
C00736,22,11000000,30,Công chức,738,0,38576679,0.3287586040122494,0.3231033578207463,0.0348410308588386,0.2588256244220362,0.0544713828861297,111,0,65707498,0.4080813013426243,0,0,Cần Thơ,0,37884000
C00737,47,81000000,24,Công chức,590,0,38381367,0.31420952838654165,0.07082905810218788,0.45271284428852965,0.06989991390836675,0.0923486553143741,35,0,159803371,0.05305271534831159,0,0,Đà Nẵng,0,223020000
C00738,52,57000000,5,Freelancer,781,1,19187069,0.43578143228158056,0.03339176365930496,0.3866525526298759,0.1424175099284889,0.001756741500749703,1,1,153928687,0.4271701391299588,1,0,Cần Thơ,0,186971400
C00739,51,83000000,29,Freelancer,719,1,31238685,0.06745499370147269,0.18652597586410125,0.4961361842915273,0.07326409739712653,0.17661874874577238,22,1,60841115,0.08897630080109081,0,0,Cần Thơ,1,250643400
C00740,43,39000000,31,Tự doanh,679,0,41524165,0.3225208029322336,0.3994684575165272,0.07777709151658395,0.020406594811452444,0.17982705322320267,86,0,64816630,0.5130158047442176,0,0,Đà Nẵng,1,123578000
C00741,52,33000000,30,Công chức,703,5,26063343,0.46312383663768747,0.20063369188319868,0.1596111899290587,0.07003109848778723,0.10660018306226779,128,1,27015966,0.5601481194176672,1,1,Cần Thơ,1,97435800
C00742,49,30000000,30,Công chức,655,1,14425902,0.4891128672594335,0.15000264031560012,0.2876535027250331,0.03366464056857226,0.039566349131360895,8,1,88782399,0.46859131194564463,0,0,Đà Nẵng,1,82530000
C00743,55,74000000,34,Nhân viên văn phòng,597,0,22654043,0.4244336392992915,0.16229907083219253,0.02278090623299547,0.18733737588836916,0.20314900774715122,24,0,46327644,0.276066668284639,1,1,Hải Phòng,1,206164000
C00744,57,35000000,0,Tự doanh,552,2,4402611,0.2618802625784026,0.11032377264215681,0.1528078276294034,0.25387011897503403,0.2211180181750032,8,0,56755066,0.24394858739877145,0,0,Đà Nẵng,0,90160000
C00745,56,21000000,14,Công chức,618,0,11039414,0.09185858971503753,0.132050239893707,0.3099800560311099,0.4121105698716871,0.05400054448845843,77,0,168845892,0.1652938195254479,0,0,Cần Thơ,1,60564000
C00746,49,30000000,5,Công chức,774,0,35879694,0.14448645794843343,0.10576632800815507,0.10601917210932074,0.4556875412693935,0.18804050066469727,94,1,95457777,0.36383370151740957,0,0,TP.HCM,1,97524000
C00747,59,17000000,27,Tự doanh,702,0,23025990,0.7048086030111291,0.010170380547589532,0.0039222654340028175,0.20816352629808627,0.0729352247091923,51,1,109430207,0.13884296074090544,0,0,Hải Phòng,1,50122800
C00748,45,31000000,10,Tự doanh,616,1,13069038,0.18848604312493372,0.5304179114410424,0.09554189367187954,0.013699172418602005,0.1718549793435423,76,2,107730991,0.7140890686055726,0,0,Hải Phòng,0,80203200
C00749,39,112000000,32,Công chức,699,2,36576247,0.1912768856778158,0.10244642435860737,0.23953323640300578,0.10672980279328183,0.3600136507672892,126,0,50418930,0.2367614293351599,0,1,Cần Thơ,0,300000000
C00750,64,9000000,11,Kỹ sư CNTT,752,0,13002472,0.6251470255294014,0.0873590154556733,0.1617972706464906,0.08092901732640613,0.0447676710420288,17,0,126031538,0.2016335325482152,0,1,Đà Nẵng,1,31583999
C00751,42,94000000,26,Nhân viên văn phòng,724,2,24631393,0.5781337450246495,0.027124066803918302,0.033928625622930975,0.21030710391328755,0.1505064586352137,87,0,93881169,0.07007967204388771,0,0,Đà Nẵng,1,300000000
C00752,60,108000000,21,Nhân viên văn phòng,820,0,25528833,0.10814440420629896,0.36390767899966625,0.3049660655686547,0.20995732046352564,0.013024530761854478,86,3,178670637,0.3953291042225715,1,0,Hà Nội,1,300000000
C00753,27,9000000,11,Freelancer,554,2,14980936,0.22654181544120128,0.029798073801974276,0.5886531225196622,0.0257754229864639,0.1292315652506984,60,0,147861820,0.42431508403742335,0,0,Hà Nội,1,23268000
C00754,50,77000000,28,Freelancer,594,3,17676494,0.4354460207586606,0.03999533322035738,0.14874760031305387,0.1713873946389473,0.20442365106898075,35,1,159089856,0.10739349546567409,0,0,Hải Phòng,0,192099600
C00755,56,30000000,29,Nhân viên văn phòng,766,3,44289693,0.4029517709705826,0.051950339967803016,0.26151672952220495,0.024603582637330135,0.25897757690207945,101,0,43535580,0.34813940384550385,0,1,Đà Nẵng,1,107240000
C00756,24,74000000,22,Kỹ sư CNTT,712,4,7942178,0.32601665611260033,0.029918302151464557,0.4081529911931417,0.23123453420698348,0.004677516335809854,44,1,21767690,0.2124954579728159,1,1,TP.HCM,1,221289600
C00757,53,90000000,1,Nhân viên văn phòng,623,0,20884886,0.2855409072585211,0.15740627274834545,0.14456525210470098,0.0028033529662384563,0.40968421492219403,133,0,169043718,0.14309061559923839,0,0,Hà Nội,1,261660000
C00758,57,92000000,6,Nhân viên văn phòng,793,1,40954874,0.3679678289944808,0.17640562220887393,0.11163956241895624,0.26344420252520073,0.08054278385248853,83,0,29940886,0.38461183129285004,0,0,Đà Nẵng,1,300000000
C00759,43,107000000,19,Nhân viên văn phòng,639,1,14741476,0.2763756468510287,0.059953421239364535,0.5668579218731195,0.03428094136423318,0.06253206867225396,30,1,145874706,0.45290636525026245,1,0,TP.HCM,1,287166600
C00760,30,27000000,6,Freelancer,715,0,16785428,0.41383239892424106,0.22474108640604243,0.3040965086112861,0.050774178265745075,0.006555827792685375,31,0,191359805,0.1687446290893748,0,0,TP.HCM,1,90090000
C00761,62,74000000,22,Công chức,757,2,4212669,0.10757212433031271,0.07774631418856152,0.3741750532238771,0.0021065637041784934,0.4383999445530701,125,0,90562906,0.23542446568964845,0,0,TP.HCM,1,261417333
C00762,42,29000000,14,Tự doanh,646,1,2886045,0.40607483995088245,0.11749292791052239,0.15094713727726145,0.2175545254292882,0.10793056943204546,15,0,25480079,0.33656621112020557,0,0,Cần Thơ,1,87425333
C00763,58,113000000,18,Freelancer,746,0,23255546,0.37400742806926274,0.2240612167233043,0.11609098706790137,0.19872577777803488,0.08711459036149678,131,0,154869722,0.6360652289475409,1,0,Hải Phòng,0,300000000
C00764,43,55000000,24,Tự doanh,658,0,16418813,0.1384752704717074,0.06730445109933289,0.25879341368077574,0.2756097059619476,0.25981715878623646,40,0,22838884,0.06552372908805804,0,0,Hải Phòng,1,168886666
C00765,38,28000000,31,Freelancer,680,2,6303313,0.18984571712211573,0.045131613063721814,0.34443251681949566,0.09782394654400571,0.3227662064506611,3,1,139327359,0.08551698893309347,1,1,Đà Nẵng,1,79968000
C00766,36,57000000,18,Kỹ sư CNTT,778,2,44744925,0.23220395015256926,0.2713042737378302,0.3898548227848526,0.01666545069997857,0.08997150262476938,75,1,60207783,0.4075239185956866,0,0,TP.HCM,0,186253200
C00767,26,93000000,32,Tự doanh,561,0,31708111,0.508999145283335,0.19075483335646193,0.13972986753469696,0.05958807538897322,0.10092807843653301,115,0,33964438,0.20144016874564843,0,0,Hà Nội,1,243474000
C00768,56,80000000,17,Tự doanh,685,2,29897304,0.24955240491228306,0.06711035486540606,0.2104498838810691,0.07627716749136304,0.39661018884987864,49,1,79977583,0.28991112410830977,0,1,Cần Thơ,1,230160000
C00769,63,79000000,7,Kỹ sư CNTT,648,1,34514926,0.5446551260646126,0.07248138369305865,0.14215280853848844,0.23180191399161773,0.00890876771222245,54,1,37017030,0.18542557931491632,0,0,Đà Nẵng,1,215006400
C00770,39,38000000,15,Freelancer,790,1,32388772,0.05304969704689366,0.11514616068281128,0.3165244974901787,0.32115164732208995,0.19412799745802625,139,1,42026670,0.19141160551918382,1,0,Hà Nội,1,126083999
C00771,34,34000000,26,Kỹ sư CNTT,694,1,14127485,0.10963821722155945,0.27712363905910875,0.2522042845209521,6.222723095275737e-05,0.360971631967427,8,0,142508768,0.04005076153452282,1,0,Hải Phòng,1,110114666
C00772,34,79000000,22,Công chức,639,0,38769374,0.5826689891628924,0.1427075920940036,0.17808067855289467,0.04546045939803863,0.051082280792170885,67,0,154725131,0.4806610650294688,0,0,Đà Nẵng,0,235578000
C00773,34,98000000,34,Tự doanh,599,2,35632940,0.1207779618596786,0.15178287884361957,0.5026767413574366,0.19314994978856845,0.03161246815069679,4,0,176202743,0.19694199682625052,0,0,Cần Thơ,1,273942666
C00774,58,83000000,5,Công chức,694,2,34316560,0.48253646394079647,0.07294235229321575,0.012283850706076313,0.3688416917785027,0.06339564128140882,77,1,84915856,0.23229715485333033,0,0,Hà Nội,0,241928400
C00775,62,97000000,12,Kỹ sư CNTT,667,1,41297574,0.1165795067293741,0.0025535352604515254,0.5101023905683233,0.07860750572039465,0.2921570617214564,111,0,23629960,0.41232655579269556,0,1,Đà Nẵng,1,300000000
C00776,43,94000000,0,Công chức,799,2,14258415,0.5872041293555885,0.289828832556048,0.009080211001470037,0.04704037943635474,0.06684644765053868,105,0,184656387,0.2617019841748617,1,0,Hà Nội,1,300000000
C00777,56,77000000,24,Freelancer,578,4,5022721,0.17749860097432113,0.3295619288515379,0.2517493083053996,0.13882134590477807,0.10236881596396345,8,2,138495612,0.15343154496142813,0,0,Hải Phòng,1,186925200
C00778,27,79000000,27,Freelancer,830,1,30992211,0.1032414866415263,0.06824717608784538,0.6024571519680851,0.0010540033446565999,0.2250001819578865,23,1,57237782,0.3522289116978831,0,0,Cần Thơ,1,275394000
C00779,56,36000000,0,Tự doanh,731,1,26644782,0.5364703511648036,0.1852281814343225,0.1751178132348017,0.040366784745214844,0.06281686942085744,92,2,79448966,0.4589899018386562,0,0,Hải Phòng,1,110527200
C00780,63,49000000,34,Freelancer,730,0,28185444,0.1307025327973445,0.04732788163582816,0.11275754429536235,0.11924393473023877,0.5899681065412261,87,0,76213263,0.35471702768252533,0,0,Hà Nội,1,166926666
C00781,53,107000000,5,Tự doanh,578,2,30264823,0.21671025112512368,0.11295849947120873,0.4318710133924406,0.11098101616819223,0.12747921984303484,17,2,165123561,0.43154740461975516,0,0,Hải Phòng,1,259753200
C00782,32,52000000,20,Nhân viên văn phòng,586,0,2694961,0.09648182579222137,0.037318894843096,0.23423467530783607,0.10713778116621499,0.5248268228906317,71,0,132919480,0.34407616067469027,1,0,Đà Nẵng,1,142202666
C00783,24,34000000,14,Freelancer,659,2,8619441,0.3909197986065089,0.2064762984631391,0.16018562246763893,0.04064785989994559,0.2017704205627676,116,0,182831289,0.40644295821829024,0,0,Cần Thơ,1,104561333
C00784,21,19000000,25,Freelancer,646,0,17795052,0.38109696664521925,0.027145889050537803,0.17640014268512716,0.25341813895038173,0.161938862668734,46,1,97505874,0.255971063897833,0,0,TP.HCM,1,51550800
C00785,26,89000000,31,Công chức,828,0,20105683,0.17552207031243056,0.13212947445219697,0.4891677521338388,0.2000633444969338,0.0031173586045999467,55,0,78566532,0.06550045705409523,0,0,Cần Thơ,1,300000000
C00786,50,43000000,4,Công chức,681,3,40146905,0.43415031283467986,0.32378865875006274,0.05015777905820046,0.025379933846642888,0.16652331551041408,42,0,84988678,0.08179524522211938,0,0,Đà Nẵng,0,136654000
C00787,26,33000000,27,Công chức,843,2,18149416,0.11595160343607597,0.3491892957211672,0.17073658951317594,0.2210178422210613,0.14310466910851952,33,1,106937077,0.09575524346603255,0,0,Hải Phòng,1,116839800
C00788,43,29000000,4,Nhân viên văn phòng,695,1,3291364,0.0743875605473804,0.09507063133092353,0.5856060981644969,0.15033663265380887,0.09459907730339029,6,1,162276923,0.5434079166229019,1,0,Hà Nội,1,84651000
C00789,63,46000000,15,Nhân viên văn phòng,689,0,41174548,0.17322506959209377,0.07133089856292156,0.3318621497356721,0.11780940114018329,0.3057724809691292,75,1,175280750,0.09440144225104026,0,0,Cần Thơ,1,133114799
C00790,59,20000000,1,Tự doanh,694,2,4579943,0.3447494762848382,0.47330151147797583,0.04287950439970669,0.026204873132274962,0.11286463470520434,96,1,119729765,0.38294255907145575,0,1,Hải Phòng,1,58296000
C00791,63,29000000,8,Freelancer,593,0,38567434,0.17535853618077732,0.1836692472988012,0.3830677249002091,0.02209013976107512,0.23581435185913727,68,0,151928337,0.1682393909736361,0,0,Hải Phòng,0,80252666
C00792,61,117000000,25,Nhân viên văn phòng,740,0,10627635,0.1384422789176796,0.7598373181202711,0.016127218150397863,0.08272420257732749,0.002868982234323866,7,1,95866578,0.33714922404659825,0,0,Đà Nẵng,0,300000000
C00793,55,70000000,34,Kỹ sư CNTT,572,2,16745802,0.5133546335220069,0.36848555512256614,0.08861047672985878,0.002853019035181086,0.026696315590387144,44,0,168306490,0.02817463979479391,0,0,Đà Nẵng,0,186853333
C00794,39,71000000,33,Tự doanh,691,0,38229364,0.15256988916108769,0.10497349432366869,0.22969037650746152,0.4958438659353283,0.01692237407245391,16,2,79926391,0.16260204536956893,0,1,Cần Thơ,1,206056200
C00795,51,53000000,10,Kỹ sư CNTT,726,1,19611553,0.21550270720561973,0.48276954110036463,0.18898234801274516,0.09489902591993639,0.017846377761334225,76,0,114387346,0.06824313396555157,0,0,Hải Phòng,1,179564000
C00796,21,92000000,27,Công chức,559,2,27644954,0.1162120892399354,0.35154501197007404,0.19159035043853215,0.07731447297473155,0.2633380753767268,101,0,156997768,0.1747400869535788,1,0,Đà Nẵng,1,239997333
C00797,36,34000000,10,Công chức,670,0,6207939,0.4236495434267636,0.0016629512254685733,0.08563595632693345,0.07335436854298615,0.41569718047784826,68,0,177168445,0.5670755938346617,0,1,Đà Nẵng,1,106306666
C00798,29,82000000,5,Công chức,723,2,43798667,0.24214333325912865,0.21536698784368824,0.307793536045816,0.14629781103242914,0.08839833181893803,86,0,149306617,0.10572411160275827,0,0,Hải Phòng,1,276668000
C00799,41,93000000,25,Tự doanh,634,1,8494290,0.12512406293367456,0.27784420725030534,0.15589731850876068,0.07862914580271377,0.36250526550454565,112,0,18645261,0.3287220295194197,0,1,Đà Nẵng,1,275156000
C00800,25,41000000,32,Kỹ sư CNTT,753,3,6940077,0.3012535271660442,0.32247454072066756,0.06237124221601363,0.06679200524187831,0.2471086846553963,96,2,61543272,0.17042353828715398,0,1,Hải Phòng,1,129666600
C00801,51,51000000,17,Nhân viên văn phòng,711,0,8132062,0.3511567034274493,0.0730961071137489,0.06896067751337354,0.38017445106766534,0.12661206087776303,102,0,10660492,0.20598723619564854,0,0,Đà Nẵng,1,169218000
C00802,46,8000000,23,Công chức,596,0,12115369,0.09948269338733791,0.43699879798491625,0.17153020926940646,0.0832287564509412,0.2087595429073982,126,0,198781862,0.04835662855690927,0,0,Hải Phòng,1,22250666
C00803,55,50000000,8,Nhân viên văn phòng,780,0,41185649,0.19030711069970738,0.3402453003501395,0.3290607369132675,0.003974912071911911,0.1364119399649737,72,1,146683424,0.22243742907559777,1,1,Đà Nẵng,1,163800000
C00804,57,40000000,23,Kỹ sư CNTT,773,2,34034248,0.31737052641799884,0.1606496234099425,0.08471219079997855,0.14793772012692602,0.2893299392451542,23,0,161670862,0.22800883005814948,0,1,Cần Thơ,1,144293333
C00805,63,113000000,3,Nhân viên văn phòng,701,1,30921487,0.3727355064026615,0.39404084430772796,0.04008484157413217,0.040258916038646175,0.15287989167683222,66,0,187216626,0.19892291514683205,0,0,Hải Phòng,1,300000000
C00806,45,87000000,0,Công chức,744,2,28313603,0.26077203332676424,0.15753582736502067,0.13961779432507687,0.09638442695294726,0.3456899180301908,5,0,35019098,0.12367284563568076,1,0,Đà Nẵng,1,300000000
C00807,63,27000000,4,Freelancer,640,1,29864136,0.43853812405904435,0.20633114503461414,0.29198907791344025,0.06121322473188316,0.0019284282610181349,17,0,20717904,0.31486528788476553,1,0,Cần Thơ,1,80640000
C00808,63,47000000,2,Kỹ sư CNTT,650,1,10509239,0.14861018359441472,0.058136791051312704,0.46478683380472724,0.31336138123837654,0.015104810311168924,85,0,197967290,0.15616423082964181,0,1,TP.HCM,1,142566666
C00809,55,101000000,27,Freelancer,772,4,34515559,0.6772221539048768,0.061739899760262215,0.19784327155039025,0.026054640081196904,0.03714003470327387,124,0,36116718,0.20080169257105718,0,0,Hà Nội,1,300000000
C00810,43,12000000,16,Tự doanh,758,0,17399774,0.22091573228365105,0.12076795148119358,0.15115915305209274,0.22806381714272145,0.2790933460403412,98,0,10348097,0.23048993604380089,1,0,Hải Phòng,0,42448000
C00811,32,78000000,21,Kỹ sư CNTT,670,3,34173736,0.35129870905543537,0.15324387555860383,0.304036279357005,0.1480155607954865,0.04340557523346927,58,1,108724388,0.10212336355578586,0,0,Hà Nội,1,219492000
C00812,45,63000000,11,Kỹ sư CNTT,600,4,14192028,0.621879858182224,0.03895632901472504,0.2285980644698709,0.03492919624554142,0.07563655208763857,56,0,145698724,0.3022757718122039,0,0,Đà Nẵng,1,176400000
C00813,40,113000000,16,Nhân viên văn phòng,656,2,11798247,0.11744256573515731,0.03465714651588628,0.2767881045609432,0.0057452331620232965,0.5653669500259898,73,0,162029392,0.6143615138134474,0,1,TP.HCM,1,300000000
C00814,33,67000000,3,Kỹ sư CNTT,768,0,21676539,0.6546028319502025,0.16894332963363218,0.06858741285928846,0.03346780449256053,0.07439862106431641,16,1,26671227,0.1777848927711855,1,0,Cần Thơ,1,216115200
C00815,60,16000000,28,Nhân viên văn phòng,626,0,3666403,0.2540497917239552,0.09687981334019047,0.17268295204137318,0.1998376524158368,0.2765497904786444,111,1,36451271,0.40741106364854324,0,0,TP.HCM,1,42067200
C00816,25,30000000,4,Nhân viên văn phòng,632,3,44925088,0.4928766585602667,0.1820198034369014,0.11311355326217022,0.05059866389824122,0.16139132084242042,130,2,24926661,0.08345785779050477,0,0,TP.HCM,0,79632000
C00817,21,30000000,16,Công chức,676,1,40945130,0.10567415545078127,0.062263538700329815,0.20132973814200988,0.5945892244293818,0.03614334327749732,126,0,171929728,0.054290848907923614,1,0,Đà Nẵng,1,94640000
C00818,26,30000000,22,Công chức,677,1,43588069,0.5009684546740932,0.11870321241422763,0.2710185716914946,0.08551744210825446,0.0237923191119302,50,1,118311685,0.07858273508184525,0,1,Hải Phòng,1,85302000
C00819,41,39000000,25,Freelancer,621,0,38272787,0.2539679239952686,0.31574975010835465,0.063780785439132,0.3635545473118632,0.0029469931453816023,64,1,186545820,0.5014180784233191,1,0,Hải Phòng,1,101719800
C00820,40,78000000,2,Công chức,544,0,19801233,0.04851897194311789,0.20748268698004632,0.03769220073171384,0.1706387536119876,0.5356673867331344,94,0,136550591,0.10841370941003685,1,1,Đà Nẵng,1,198016000
